INFO : Video Imported: C:\Users\User\Documents\GitHub\TrackerNew\Tracker\Rat1skipnode.mp4
INFO : Recording Trial 1
INFO : Rat not detected
INFO : 00:00:6.520 : The rat position is: (291, 579) @ 411
INFO : 00:00:6.520 : The rat position after failed is: (291, 579)
INFO : 00:00:6.560 : The rat position is: (291, 579) @ 411
INFO : 00:00:6.560 : The rat position after failed is: (291, 579)
INFO : 00:00:6.600 : The rat position is: (292, 579) @ 411
INFO : 00:00:6.600 : The rat position after failed is: (292, 579)
INFO : 00:00:6.640 : The rat position is: (293, 578) @ 411
INFO : 00:00:6.640 : The rat position after failed is: (293, 578)
INFO : 00:00:6.680 : The rat position is: (293, 578) @ 411
INFO : 00:00:6.680 : The rat position after failed is: (293, 578)
INFO : 00:00:6.720 : The rat position is: (303, 577) @ 411
INFO : 00:00:6.720 : The rat position after failed is: (303, 577)
INFO : 00:00:6.760 : The rat position is: (300, 578) @ 411
INFO : 00:00:6.760 : The rat position after failed is: (300, 578)
INFO : 00:00:6.800 : The rat position is: (300, 578) @ 411
INFO : 00:00:6.800 : The rat position after failed is: (300, 578)
INFO : 00:00:6.840 : The rat position is: (292, 577) @ 411
INFO : 00:00:6.840 : The rat position after failed is: (292, 577)
INFO : 00:00:6.880 : The rat position is: (295, 577) @ 411
INFO : 00:00:6.880 : The rat position after failed is: (295, 577)
INFO : 00:00:6.920 : The rat position is: (295, 577) @ 411
INFO : 00:00:6.920 : The rat position after failed is: (295, 577)
INFO : 00:00:6.960 : The rat position is: (314, 577) @ 411
INFO : 00:00:6.960 : The rat position after failed is: (314, 577)
INFO : 00:00:7.000 : The rat position is: (314, 577) @ 411
INFO : 00:00:7.000 : The rat position after failed is: (314, 577)
INFO : 00:00:7.040 : The rat position is: (307, 575) @ 411
INFO : 00:00:7.040 : The rat position after failed is: (307, 575)
INFO : 00:00:7.080 : The rat position is: (305, 574) @ 411
INFO : 00:00:7.080 : The rat position after failed is: (305, 574)
INFO : 00:00:7.120 : The rat position is: (291, 576) @ 411
INFO : 00:00:7.120 : The rat position after failed is: (291, 576)
INFO : 00:00:7.160 : The rat position is: (291, 576) @ 411
INFO : 00:00:7.160 : The rat position after failed is: (291, 576)
INFO : 00:00:7.200 : The rat position is: (290, 574) @ 411
INFO : 00:00:7.200 : The rat position after failed is: (290, 574)
INFO : 00:00:7.240 : The rat position is: (290, 574) @ 411
INFO : 00:00:7.240 : The rat position after failed is: (290, 574)
INFO : 00:00:7.280 : The rat position is: (311, 575) @ 411
INFO : 00:00:7.280 : The rat position after failed is: (311, 575)
INFO : 00:00:7.320 : The rat position is: (286, 570) @ 411
INFO : 00:00:7.320 : The rat position after failed is: (286, 570)
INFO : 00:00:7.360 : The rat position is: (287, 570) @ 411
INFO : 00:00:7.360 : The rat position after failed is: (287, 570)
INFO : 00:00:7.400 : The rat position is: (287, 569) @ 411
INFO : 00:00:7.400 : The rat position after failed is: (287, 569)
INFO : 00:00:7.440 : The rat position is: (287, 569) @ 411
INFO : 00:00:7.440 : The rat position after failed is: (287, 569)
INFO : 00:00:7.480 : The rat position is: (297, 573) @ 411
INFO : 00:00:7.480 : The rat position after failed is: (297, 573)
INFO : 00:00:7.520 : The rat position is: (298, 574) @ 411
INFO : 00:00:7.520 : The rat position after failed is: (298, 574)
INFO : 00:00:7.560 : The rat position is: (299, 574) @ 411
INFO : 00:00:7.560 : The rat position after failed is: (299, 574)
INFO : 00:00:7.600 : The rat position is: (299, 574) @ 411
INFO : 00:00:7.600 : The rat position after failed is: (299, 574)
INFO : 00:00:7.640 : The rat position is: (300, 576) @ 411
INFO : 00:00:7.640 : The rat position after failed is: (300, 576)
INFO : 00:00:7.680 : The rat position is: (287, 575) @ 411
INFO : 00:00:7.680 : The rat position after failed is: (287, 575)
INFO : 00:00:7.720 : The rat position is: (287, 575) @ 411
INFO : 00:00:7.720 : The rat position after failed is: (287, 575)
INFO : 00:00:7.760 : The rat position is: (287, 575) @ 411
INFO : 00:00:7.760 : The rat position after failed is: (287, 575)
INFO : 00:00:7.800 : The rat position is: (287, 575) @ 411
INFO : 00:00:7.800 : The rat position after failed is: (287, 575)
INFO : 00:00:7.840 : The rat position is: (288, 575) @ 411
INFO : 00:00:7.840 : The rat position after failed is: (288, 575)
INFO : 00:00:7.880 : The rat position is: (288, 575) @ 411
INFO : 00:00:7.880 : The rat position after failed is: (288, 575)
INFO : 00:00:7.920 : The rat position is: (299, 575) @ 411
INFO : 00:00:7.920 : The rat position after failed is: (299, 575)
INFO : 00:00:7.960 : The rat position is: (290, 574) @ 411
INFO : 00:00:7.960 : The rat position after failed is: (290, 574)
INFO : 00:00:8.000 : The rat position is: (299, 574) @ 411
